ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
3889,3889,sílʲu,unagarrafingernailclaw24453,false,expert,Chacon2017,-   -   -   -   s   i   l ʲ   u   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
3890,3890,súngu,higadoliver11786,false,expert,Chacon2017,s   u   n   g   u,,Chacon2017
3891,3891,upjáj,beberdrink2367,false,expert,Chacon2017,u   p   j   a   j,,Chacon2017
3892,3892,kawáj,versee24986,false,expert,Chacon2017,k   a   w   a   j,,Chacon2017
3893,3893,ujáj,oirhear26789,false,expert,Chacon2017,-   u   j   a   j   -,,Chacon2017
3894,3894,wijáj,oirhear26789,false,expert,Chacon2017,w   i   j   a   j   -,,Chacon2017
3895,3895,waɲúj,morirdie14837,false,expert,Chacon2017,w   a   ɲ   u   j,,Chacon2017
3896,3896,samúj,venircome24767,false,expert,Chacon2017,s   a   m   u   j,,Chacon2017
3897,3897,awa saʧúku,montanamountain14608,false,expert,Chacon2017,-   -   -   -   -   -   -   a   w   a   -   -   -,,Chacon2017
3898,3898,xúnda,llenofull26803,false,expert,Chacon2017,x   u   n   d   a,,Chacon2017
3899,3899,músu,nuevonew16435,false,expert,Chacon2017,m   u   s   u   -,,Chacon2017
3900,3900,súti,nombrename15965,false,expert,Chacon2017,s   u   t   i,,Chacon2017
3901,3901,pukúj,soplarblow71,false,expert,Chacon2017,-   -   -   -   -   -   -   p   u   k   u   j   -   -   -   -   -   -,,Chacon2017
3902,3902,sájnu,sainocollaredpeccary21826,false,expert,Chacon2017,s   a   j   n   u,,Chacon2017
3903,3903,saxínu,sainocollaredpeccary21826,false,expert,Chacon2017,s   a   x   i   n   u,,Chacon2017
3904,3904,kongi̵ra,lenguatongue12975,false,expert,Chacon2017,k   o   n   -   -   g   i ̵   r   -   a,,Chacon2017
3905,3905,kikká,dientetooth26720,false,expert,Chacon2017,k   i   k k   a,,Chacon2017
3906,3906,sunkí̵na,nariznose15527,false,expert,Chacon2017,-   -   s   u   n   k   i ̵   n   a,,Chacon2017
3907,3907,mĩʃuá,nariznose15527,false,expert,Chacon2017,m   ĩ   ʃ   u   -   -   a   -   -,,Chacon2017
3908,3908,uma,ojoeye50,false,expert,Chacon2017,-   -   -   u   -   -   -   m   a,,Chacon2017
3909,3909,kukwá,orejaear16948,false,expert,Chacon2017,(   -   -   -   )   k   u   k   w   a   -   -   -   -   -   -   -   -   -,,Chacon2017
3910,3910,túdu,tetasenopechowomansbreasts23304,false,expert,Chacon2017,-   -   t   u   -   -   d   u   -   -   -,,Chacon2017
3911,3911,gúla,manohand13857,false,expert,Chacon2017,-   -   g   u   -   -   -   -   l   a   -   -,,Chacon2017
3912,3912,bi̵nki̵ká,rodillaknee21065,false,expert,Chacon2017,b   i ̵   n   k   i ̵   k   a,,Chacon2017
3913,3913,anʒoma,pielskin18869,false,expert,Chacon2017,a   n   ʒ   o   m   a,,Chacon2017
3914,3914,ki̵ki̵ra,huesobone11539,false,expert,Chacon2017,k   i ̵   k   i ̵   r   a,,Chacon2017
3915,3915,i̵ma,sangreblood21580,false,expert,Chacon2017,i ̵   m   a   -,,Chacon2017
3916,3916,ʃikká,gentepeople10144,false,expert,Chacon2017,-   ʃ   i   k k   a,,Chacon2017
3917,3917,ʃíka,gentepeople10144,false,expert,Chacon2017,-   ʃ   i   k   a,,Chacon2017
3918,3918,iʃíka,gentepeople10144,false,expert,Chacon2017,i   ʃ   i   k   a,,Chacon2017
3919,3919,ranssewa,maridoesposohusband13979,false,expert,Chacon2017,(   r   a   -   )   n s s   e   -   w   a   -   -,,Chacon2017
3920,3920,ade,padrefather17523,false,expert,Chacon2017,-   a   d   e   -,,Chacon2017
3921,3921,i̵tti̵na,viejooldman25210,false,expert,Chacon2017,-   i ̵   -   t t   i ̵   n   a   -   -   -,,Chacon2017
3922,3922,dira,aguawater26647,false,expert,Chacon2017,d   i   -   r   a   -   -   -   -,,Chacon2017
3923,3923,ʤíra,aguawater26647,false,expert,Chacon2017,ʤ   i   -   r   a   -   -   -   -,,Chacon2017
3924,3924,dukʃwí,rioriver21336,false,expert,Chacon2017,d   u   k   ʃ   w   i,,Chacon2017
3925,3925,akudiwa,lagolake26820,false,expert,Chacon2017,a   k   u   d   i   -   w   a,,Chacon2017
3926,3926,tiuwí,pantanoswamp17767,false,expert,Chacon2017,t   i   u   w   i   -   -   -   -   -,,Chacon2017
3927,3927,gie,candelafuegofire3634,false,expert,Chacon2017,g   i   e,,Chacon2017
3928,3928,mamaduísa ʤúi,solsun22400,false,expert,Chacon2017,-   -   m   a   m   a   d   u   i   s   a,,Chacon2017
3929,3929,saga,lunamoon13470,false,expert,Chacon2017,s   a   g   a,,Chacon2017
3930,3930,sibiákukwi,lunamoon13480,false,expert,Chacon2017,s   i   b   i   a   k   u   k   w   i,,Chacon2017
3931,3931,ʒandumaja,estrellastar9234,false,expert,Chacon2017,ʒ   -   a   n   d   u   m   a   j   a,,Chacon2017
3932,3932,ʃe,nochenight15918,false,expert,Chacon2017,ʃ   e,,Chacon2017
3933,3933,ki̵ngi̵ma,tierraearth23398,false,expert,Chacon2017,k   i ̵   n   -   g   i ̵   m   a,,Chacon2017
3934,3934,i̵ngina,piedrastone18677,false,expert,Chacon2017,i ̵   n   g   i   n   a   -   -,,Chacon2017
3935,3935,uraga,casahouse27094,false,expert,Chacon2017,-   u   r   a   g   a   -   -   -   -,,Chacon2017
3936,3936,paka ʒoma,esteramat9006,false,expert,Chacon2017,p   a   k   a,,Chacon2017
3937,3937,bu,hamacahammock10811,false,expert,Chacon2017,b   u   -   -   -,,Chacon2017
3938,3938,inguna,caminosenderotrochapathtrail3533,false,expert,Chacon2017,-   -   i   -   -   n   g   -   u   n   -   a   -,,Chacon2017
3939,3939,ʃewasózi,redfishnet20791,false,expert,Chacon2017,ʃ   e   w   a   s   o   z   i,,Chacon2017
3940,3940,áʃa haʧa,hachaaxe27105,false,expert,Chacon2017,-   a   -   ʃ   a   -   -   -   -   -,,Chacon2017
3941,3941,ʃerangi̵ma,cuchilloknife6710,false,expert,Chacon2017,-   ʃ   e   r   a   n   g   i ̵   m   a,,Chacon2017
3942,3942,sina,lanzaspear27116,false,expert,Chacon2017,-   -   -   s   i   -   n   a   -   -   -   -   -,,Chacon2017
3943,3943,flete sina,flechaarrow9362,false,expert,Chacon2017,f   l   e   t   e,,Chacon2017
3944,3944,dumága,tigrejaguar13101,false,expert,Chacon2017,d   u   m   a   g   a,,Chacon2017
3945,3945,dumaga zisi,leonpumapuma13101,false,expert,Chacon2017,d   u   m   a   g   a,,Chacon2017
3946,3946,du,armadilloquinquinchochupaarmadillo1930,false,expert,Chacon2017,-   d   u   -   -   -   -   -   -   -   -   -,,Chacon2017
3947,3947,ki̵nsi,perrodog26752,false,expert,Chacon2017,k   i ̵   n s   i,,Chacon2017
3948,3948,wima,venadodeer24681,false,expert,Chacon2017,w   i   m   a,,Chacon2017
3949,3949,miku,monoaulladorhowlermonkey26351,false,expert,Chacon2017,m   i   k   u,,Chacon2017
3950,3950,marimonda,marimondamaquisapaspidermonkey14024,false,expert,Chacon2017,m   a   r   i   m   o   n   d   a,,Chacon2017
3951,3951,zenze,osohormigueroanteater17202,false,expert,Chacon2017,-   -   z   e   n   z   e,,Chacon2017
3952,3952,uski,pacaguaguamajaspaca17411,false,expert,Chacon2017,u   s   k   i,,Chacon2017
3953,3953,kiugiuma,tortugatortoise23683,false,expert,Chacon2017,-   -   -   k   i   -   u   g   i   u   m   a   -,,Chacon2017
3954,3954,urunukwa,sainocollaredpeccary21816,false,expert,Chacon2017,u   r   u   n   u   k   w   a,,Chacon2017
3955,3955,pakira,jabalimayorwhitelippedpeccary12079,false,expert,Chacon2017,p   a   k   i   r   a,,Chacon2017
3956,3956,uski,agutiagouti480,false,expert,Chacon2017,-   -   -   u   s   -   k   i,,Chacon2017
3957,3957,misi,gatocat10063,false,expert,Chacon2017,m   i   s   i   -   -   -   -,,Chacon2017
3958,3958,guma,serpienteculebrasnake13886,false,expert,Chacon2017,-   -   g   u   m   a   -   -   -   -   -,,Chacon2017
3959,3959,mi̵nta,mapanaanacondawaterboa13889,false,expert,Chacon2017,m   i ̵   n   t   a,,Chacon2017
3960,3960,sinduʒi,picaflorcolibrihummingbird18573,false,expert,Chacon2017,s   i   n   d   u   -   ʒ   i,,Chacon2017
3961,3961,gwasaré,tucanpinshatoucan24170,false,expert,Chacon2017,g   w   a   s   a   r   e,,Chacon2017
3962,3962,isa kwaru,loroparrot26903,false,expert,Chacon2017,i   s   a,,Chacon2017
3963,3963,duinu,pericopihuichoparakeet18283,false,expert,Chacon2017,d   u   i   n   u,,Chacon2017
3964,3964,mi̵gi̵ra,gallinazobuzzard26907,false,expert,Chacon2017,m   i ̵   g   i ̵   r   a,,Chacon2017
3965,3965,urami,payocurassow17839,false,expert,Chacon2017,u   r   a   m   i,,Chacon2017
3966,3966,bi̵ni̵ngu,lechuzabuhoowl12777,false,expert,Chacon2017,b   i ̵   n   i ̵   n   g   u   -,,Chacon2017
3967,3967,urami,pavademonteguan17783,false,expert,Chacon2017,u   r   a   m   i,,Chacon2017
3968,3968,waka,pescadofish18501,false,expert,Chacon2017,w   a   k   a,,Chacon2017
3969,3969,ni̵nga,abejabee98,false,expert,Chacon2017,n   i ̵   n   g   a,,Chacon2017
3970,3970,mi̵ti,pulgaflea19783,false,expert,Chacon2017,m   i ̵   t   i   -   -   -   -   -,,Chacon2017
3971,3971,sanze,piojolouse19107,false,expert,Chacon2017,-   -   -   s   a   n   z   e   -   -   -   -,,Chacon2017
3972,3972,ki̵nzeru,zancudomosquito25976,false,expert,Chacon2017,k   -   i ̵   n   z   e   -   -   (   r   u   )   -   (   -   ),,Chacon2017
3973,3973,din,hormigaant26919,false,expert,Chacon2017,d   i   -   n   -   -   -   -,,Chacon2017
3974,3974,índia,hormigaant26919,false,expert,Chacon2017,-   i   -   n   d   i   a   -,,Chacon2017
3975,3975,mi̵tigi̵ra,niguapiguechiggoejiggerflea15729,false,expert,Chacon2017,m   i ̵   t   i   g   i ̵   r   a,,Chacon2017
3976,3976,ki̵nki̵na,montebush14730,false,expert,Chacon2017,k   i ̵   n   -   -   -   k   i ̵   n   a   -   -   -   -   -,,Chacon2017
3977,3977,ki̵n,arboltree26000,false,expert,Chacon2017,k   i ̵   n,,Chacon2017
3978,3978,ki̵nata,hojaleaf11241,false,expert,Chacon2017,k   i ̵   n   a   t   a,,Chacon2017
3979,3979,ki̵nata,hojadearboltreeleaf11172,false,expert,Chacon2017,k   i ̵   n   a   t   a,,Chacon2017
3980,3980,ʒanduna,semillaseed26937,false,expert,Chacon2017,ʒ   a   n   d   u   n   a   -,,Chacon2017
3981,3981,ii̵m,maizcornmaize14219,false,expert,Chacon2017,i   i ̵   m,,Chacon2017
3982,3982,irugwa,yucamanioc25851,false,expert,Chacon2017,i   r   u   g   w   a,,Chacon2017
3983,3983,irugwanʒe nozi,harinadeyucamaniocflour10850,false,expert,Chacon2017,i   r   u   g   w   a   n   ʒ   e,,Chacon2017
3984,3984,duambiʒi,tabacotobacco23035,false,expert,Chacon2017,d   u   a   m   b   i   ʒ   i,,Chacon2017
3985,3985,buruna,algodoncotton726,false,expert,Chacon2017,b   u   r   u   n   a,,Chacon2017
3986,3986,ʃu,calabazoporogourd26950,false,expert,Chacon2017,ʃ   u,,Chacon2017
3987,3987,niame,nameyam37,false,expert,Chacon2017,n   i   a   m   e   -,,Chacon2017
3988,3988,mesu,camotebatatasweetpotato3590,false,expert,Chacon2017,m   e   -   s   u   -   -   -   -   -   -,,Chacon2017
3989,3989,aʃote,achiotebijaachiote26501,false,expert,Chacon2017,a   ʃ   o   t   e,,Chacon2017
3990,3990,newa,ajichilipepper27123,false,expert,Chacon2017,n   e   -   w   a   -   -   -   -,,Chacon2017
3991,3991,aɲu,cocacoca5296,false,expert,Chacon2017,-   a   ɲ   u,,Chacon2017
3992,3992,ki̵nti̵na,platanoplantain19200,false,expert,Chacon2017,-   -   -   k   i ̵   n   -   t   i ̵   n   a,,Chacon2017
3993,3993,manki̵ra,canabravacane4549,false,expert,Chacon2017,m   a   n   k   i ̵   r   a,,Chacon2017
3994,3994,ni̵ngu,salsalt21552,false,expert,Chacon2017,n   i ̵   n   g   -   u,,Chacon2017
3995,3995,ingwi,unoone24189,false,expert,Chacon2017,i   n   -   g   w   i,,Chacon2017
3996,3996,mowa,dostwo7932,false,expert,Chacon2017,m   o   w   a,,Chacon2017
3997,3997,i̵htigwa,cincofive5202,false,expert,Chacon2017,i ̵   h   t   i   g   w   a,,Chacon2017
3998,3998,kaha,tambordrum23087,false,expert,Chacon2017,k   a   h   a,,Chacon2017
3999,3999,kumi̵na,tambordrum23090,false,expert,Chacon2017,k   u   m   i ̵   n   a,,Chacon2017
4000,4000,areʃi,orejeraareteearornament17023,false,expert,Chacon2017,a   r   e   ʃ   i,,Chacon2017
4001,4001,ʒakuka,curanderoshamanfolkhealer6951,false,expert,Chacon2017,ʒ   a   k   u   k   a,,Chacon2017
4002,4002,ra,yoi25808,false,expert,Chacon2017,r   a   -   -   -,,Chacon2017
4003,4003,ma,ustedyousingular26773,false,expert,Chacon2017,-   m   a   -   -,,Chacon2017
4004,4004,mawindina,ustedesyouplural24260,false,expert,Chacon2017,m   a   w   i   n   d   i   n   a,,Chacon2017
4005,4005,ʃamunku bista,coronacrownofhead26988,false,expert,Chacon2017,ʃ   a   m   u   n   k   u,,Chacon2017
4006,4006,te ii̵m ki̵na,sementerademaizcornfield21973,false,expert,Chacon2017,t   e,,Chacon2017
4007,4007,dira ʒura,quebradacanostream20144,false,expert,Chacon2017,-   -   -   -   d   i   r   a   -   -   -   -   -   -,,Chacon2017
4008,4008,inguna,trochapath23865,false,expert,Chacon2017,-   i   -   n   g   -   u   n   -   a,,Chacon2017
4009,4009,kaʃu,cuernohorn26781,false,expert,Chacon2017,-   k   a   ʃ   -   u   -   -   -   -,,Chacon2017
4010,4010,dungi̵ra,plumafeather27126,false,expert,Chacon2017,-   d   u   n   g   i ̵   r   a   -   -   -   -,,Chacon2017
4011,4011,kusuruma,unagarrafingernailclaw24453,false,expert,Chacon2017,-   -   -   -   -   -   -   -   -   k   u   s   u   -   r   u   -   -   m   a   -   -   -,,Chacon2017
4012,4012,surínʒi,unagarrafingernailclaw24453,false,expert,Chacon2017,-   -   -   -   s   u   r   i   n   ʒ   i   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
4013,4013,anʒbita,higadoliver11808,false,expert,Chacon2017,(   a   n   ʒ   )   -   -   -   -   -   b   i   t   a   -   -   -   -,,Chacon2017
4014,4014,anga,beberdrink2369,false,expert,Chacon2017,-   a   n   g   a   -   -   -,,Chacon2017
4015,4015,tuá,versee25014,false,expert,Chacon2017,(   -   -   -   )   -   -   t   -   u   a   -   -   -   -   -   -   -   -,,Chacon2017
4016,4016,ni̵kkwá,oirhear17353,false,expert,Chacon2017,n   i ̵   -   -   k k   -   w   a   -   -   (   -   -   -   -   -   -   ),,Chacon2017
4017,4017,widá,morirdie14172,false,expert,Chacon2017,w   i   d   a   -,,Chacon2017
4018,4018,wizi,morirdie14172,false,expert,Chacon2017,w   i   z   i   -,,Chacon2017
4019,4019,nakan,venircome24769,false,expert,Chacon2017,-   -   n   a   -   k   a   n   -   -   -   -   -,,Chacon2017
4020,4020,ki̵nki̵na,montanamountain14609,false,expert,Chacon2017,k   i ̵   n   k   i ̵   n   a,,Chacon2017
4021,4021,kut,llenofull13222,false,expert,Chacon2017,k   u   t   -,,Chacon2017
4022,4022,ambi̵sí,nuevonew16451,false,expert,Chacon2017,-   a   m   b   i ̵   s   i,,Chacon2017
4023,4023,ʒaginukka,nombrename15991,false,expert,Chacon2017,-   -   -   -   ʒ   a   -   g   i   n   u   k k   a,,Chacon2017
4024,4024,ʃwiʃi,soplarblow22527,false,expert,Chacon2017,ʃ   -   -   w   i   -   ʃ   i   -,,Chacon2017
4025,4025,kʰĩrã́me,lenguatongue26673,false,expert,Chacon2017,-   -   -   k ʰ   ĩ   -   r   ã   m   e,,Chacon2017
4026,4026,kʰẽrã́me,lenguatongue26673,false,expert,Chacon2017,-   -   -   k ʰ   ẽ   -   r   ã   m   e,,Chacon2017
4027,4027,kʰiɗá,dientetooth7700,false,expert,Chacon2017,k ʰ   i   -   ɗ   a   -,,Chacon2017
4028,4028,kʰẽbí̵,nariznose15502,false,expert,Chacon2017,-   -   -   -   -   -   -   -   -   -   k ʰ   ẽ   -   b   i ̵   -   -   -   -   -   -   -   -   -   -,,Chacon2017
4029,4029,dáu,ojoeye16693,false,expert,Chacon2017,-   -   -   -   -   -   d   a   -   u   -   (   -   -   -   -   -   -   -   -   -   -   -   -   -   -   ),,Chacon2017
4030,4030,kʰi̵wi̵ɾu,orejaear16948,false,expert,Chacon2017,(   -   -   -   )   k ʰ   i ̵   -   w   i ̵   -   -   -   -   -   ɾ   u   -   -,,Chacon2017
4031,4031,kʰi̵ɾú,orejaear16948,false,expert,Chacon2017,(   -   -   -   )   k ʰ   i ̵   -   -   -   -   -   -   -   -   ɾ   u   -   -,,Chacon2017
4032,4032,hu,tetasenopechowomansbreasts23305,false,expert,Chacon2017,h   u   -   -   -   -   -,,Chacon2017
4033,4033,hi̵wá hã,manohand13814,false,expert,Chacon2017,h   i ̵   w   a,,Chacon2017
4034,4034,ʧʰĩɾã́boɾo,rodillaknee21112,false,expert,Chacon2017,(   ʧ ʰ   ĩ   ɾ   ã   )   -   -   -   -   -   -   -   b   o   ɾ   o   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
4035,4035,e,pielskin18834,false,expert,Chacon2017,e,,Chacon2017
4036,4036,ɓi̵wi̵ɾí̵,huesobone11552,false,expert,Chacon2017,ɓ   i ̵   w   i ̵   ɾ   i ̵,,Chacon2017
4037,4037,oá,sangreblood21581,false,expert,Chacon2017,o   a,,Chacon2017
4038,4038,ẽpẽɾã,gentepeople10145,false,expert,Chacon2017,ẽ   p   ẽ   -   ɾ   ã   -,,Chacon2017
4039,4039,kʰimá,maridoesposohusband13946,false,expert,Chacon2017,k ʰ   i   m   a,,Chacon2017
4040,4040,dáda,padrefather17461,false,expert,Chacon2017,-   -   d   a   -   -   d   a   -   -,,Chacon2017
4041,4041,zéza,padrefather17461,false,expert,Chacon2017,-   -   z   e   -   -   z   a   -   -,,Chacon2017
4042,4042,drṍa,viejooldman25210,false,expert,Chacon2017,-   -   -   d   -   r   õ   a   -   -,,Chacon2017
4043,4043,báido,aguawater26732,false,expert,Chacon2017,-   b   a   -   -   -   i   -   d   o   -   -   -,,Chacon2017
4044,4044,do,rioriver21336,false,expert,Chacon2017,d   o   -,,Chacon2017
4045,4045,do nerã́,islaisland11964,false,expert,Chacon2017,-   -   d   o   -   -   -   -   -,,Chacon2017
4046,4046,amené,lagolake12419,false,expert,Chacon2017,-   a   m   e   n   e   -   -   -,,Chacon2017
4047,4047,dodí̵,lagolake12404,false,expert,Chacon2017,-   -   -   -   d   o   d   i ̵   -   -   -   -   -   -   -   -,,Chacon2017
4048,4048,susúa,pantanoswamp17708,false,expert,Chacon2017,s   u   s   u   a,,Chacon2017
4049,4049,ẽhũa susúa,pantanoswamp17760,false,expert,Chacon2017,ẽ   h   ũ   a,,Chacon2017
4050,4050,do sororó,catarataraudalrapids26825,false,expert,Chacon2017,d   o   -   -   -   -   -   -,,Chacon2017
4051,4051,tʰí̵bi̵ uɾúa,candelafuegofire4608,false,expert,Chacon2017,t ʰ   i ̵   -   b   i ̵,,Chacon2017
4052,4052,úmadau,solsun22400,false,expert,Chacon2017,-   -   -   u   m   a   d   a   u   -   -,,Chacon2017
4053,4053,heɗékʰo,lunamoon13463,false,expert,Chacon2017,h   e   ɗ   e   k ʰ   o,,Chacon2017
4054,4054,ʧʰĩdáu,estrellastar9212,false,expert,Chacon2017,ʧ ʰ   ĩ   d   a   u,,Chacon2017
4055,4055,diámasi,nochenight26330,false,expert,Chacon2017,d   i   a   m   a   s   i,,Chacon2017
4056,4056,dímasi,nochenight26330,false,expert,Chacon2017,d   i   -   m   a   s   i,,Chacon2017
4057,4057,egoró,tierraearth23375,false,expert,Chacon2017,e   g   o   r   o,,Chacon2017
4058,4058,mogaɾá,piedrastone18644,false,expert,Chacon2017,m   o   -   g   -   a   ɾ   a   -   -   -   -   -   -   -   -   -   -,,Chacon2017
4059,4059,de,casahouse26842,false,expert,Chacon2017,-   d   e   -   -   -   -   -,,Chacon2017
4060,4060,kʰiduá,techoroof26333,false,expert,Chacon2017,-   -   k ʰ   -   i   d   u   a   -,,Chacon2017
4061,4061,de kʰiduá,techoroof26842,false,expert,Chacon2017,-   d   e   -   -   -   -   -,,Chacon2017
4062,4062,huépʰoɾo,esteramat9005,false,expert,Chacon2017,h   u   e   p ʰ   o   -   ɾ   o   -,,Chacon2017
4063,4063,hiɾáɓa,hamacahammock10763,false,expert,Chacon2017,h   i   ɾ   a   ɓ   a   -,,Chacon2017
4064,4064,o,caminosenderotrochapathtrail3530,false,expert,Chacon2017,-   o,,Chacon2017
4065,4065,zagaɾá,hachaaxe10744,false,expert,Chacon2017,z   a   -   g   a   ɾ   a   -   -   -,,Chacon2017
4066,4066,nékʰo,cuchilloknife6677,false,expert,Chacon2017,-   -   n   e   -   k ʰ   o,,Chacon2017
4067,4067,hãpá,canoacanoe3696,false,expert,Chacon2017,h   ã   p   a   -   -,,Chacon2017
4068,4068,tówi,remopaddle20967,false,expert,Chacon2017,t   o   w   i   -   -,,Chacon2017
4069,4069,totʰe,porramacanaclub26861,false,expert,Chacon2017,-   -   t   o   t ʰ   e   -   -   -   -   -   -   -,,Chacon2017
4070,4070,miasũ,lanzaspear9427,false,expert,Chacon2017,m   i   a   s   ũ   -   -   -   -   -   -,,Chacon2017
4071,4071,ʧʰa,flechaarrow27116,false,expert,Chacon2017,-   -   -   ʧ ʰ   a   -   -   -   -   -   -   -   -,,Chacon2017
4072,4072,ʧʰía,flechaarrow27116,false,expert,Chacon2017,-   -   -   ʧ ʰ   i   -   -   a   -   -   -   -   -,,Chacon2017
4073,4073,ugú,cerbatanablowgun4640,false,expert,Chacon2017,-   -   -   -   u   -   -   g   u   -   -   -,,Chacon2017
4074,4074,ɓi̵ʧʰá,dantatapir7095,false,expert,Chacon2017,ɓ   i ̵   ʧ ʰ   a   -,,Chacon2017
4075,4075,imamá,tigrejaguar23469,false,expert,Chacon2017,i   m   a   m   a,,Chacon2017
4076,4076,tʰɾo,armadilloquinquinchochupaarmadillo1930,false,expert,Chacon2017,-   t ʰ   -   ɾ   o   -   -   -   -   -   -   -,,Chacon2017
4077,4077,usá,perrodog26890,false,expert,Chacon2017,-   -   u   s   a,,Chacon2017
4078,4078,ɓegí,venadodeer24678,false,expert,Chacon2017,ɓ   e   -   -   g   i   -   -,,Chacon2017
4079,4079,jaré,marimondamaquisapaspidermonkey14045,false,expert,Chacon2017,j   a   r   e,,Chacon2017
4080,4080,ʧʰiɗima,chiguiroronsococapybara4913,false,expert,Chacon2017,-   -   ʧ ʰ   i   ɗ   i   m   a,,Chacon2017
4081,4081,tʰapudá,osohormigueroanteater17156,false,expert,Chacon2017,t ʰ   a   p   u   d   a,,Chacon2017
4082,4082,pẽɾṍwãɾã,pacaguaguamajaspaca17412,false,expert,Chacon2017,p   ẽ   ɾ   õ   w   ã   ɾ   ã,,Chacon2017
4083,4083,kʰoɾé,caimancayman3256,false,expert,Chacon2017,k ʰ   o   ɾ   e,,Chacon2017
4084,4084,ʧʰiɓigí,tortugamoteloriverturtle26655,false,expert,Chacon2017,ʧ ʰ   i   ɓ   i   g   i,,Chacon2017
4085,4085,piɗowe,sainocollaredpeccary21831,false,expert,Chacon2017,-   -   -   p   i   ɗ   o   w   e   -,,Chacon2017
4086,4086,piɗó,jabalimayorwhitelippedpeccary12114,false,expert,Chacon2017,-   -   -   p   i   ɗ   o   -   -,,Chacon2017
4087,4087,kʰuɾiwa,agutiagouti472,false,expert,Chacon2017,-   k ʰ   u   ɾ   i   -   -   w   a,,Chacon2017
4088,4088,tamá,serpienteculebrasnake26898,false,expert,Chacon2017,t   a   m   a   -   -   -,,Chacon2017
4089,4089,hepʰã,mapanaanacondawaterboa13883,false,expert,Chacon2017,h   e   p ʰ   ã,,Chacon2017
4090,4090,ĩpisú,picaflorcolibrihummingbird18620,false,expert,Chacon2017,-   -   ĩ   p   i   -   s   -   -   u   -   -   -   -,,Chacon2017
4091,4091,pagaɾá,guacamayomacaw10590,false,expert,Chacon2017,-   -   p   a   g   a   -   -   ɾ   a   -   -,,Chacon2017
4092,4092,kʰẽwãrã́,tucanpinshatoucan24107,false,expert,Chacon2017,k ʰ   ẽ   w   ã   r   ã,,Chacon2017
4093,4093,kʰaré,loroparrot13397,false,expert,Chacon2017,k ʰ   a   r   e   -   -,,Chacon2017
4094,4094,kʰekʰeré,pericopihuichoparakeet18276,false,expert,Chacon2017,k ʰ   e   k ʰ   e   r   e,,Chacon2017
4095,4095,ãgosó,gallinazobuzzard9931,false,expert,Chacon2017,ã   g   o   s   o   -,,Chacon2017
4096,4096,ãkosó,gallinazobuzzard9931,false,expert,Chacon2017,ã   k   o   s   o   -,,Chacon2017
4097,4097,põpṍrã,lechuzabuhoowl12789,false,expert,Chacon2017,-   -   p   õ   -   p   õ   r   ã   -   -   -   -,,Chacon2017
4098,4098,tʰusí,pavademonteguan17777,false,expert,Chacon2017,t ʰ   u   s   i,,Chacon2017
4099,4099,ɓetá,pescadofish18529,false,expert,Chacon2017,ɓ   e   t   a,,Chacon2017
4100,4100,tʰoá,caribepiranha3963,false,expert,Chacon2017,t ʰ   o   a,,Chacon2017
4101,4101,kʰimí,abejabee100,false,expert,Chacon2017,-   -   k ʰ   i   m   i   -,,Chacon2017
4102,4102,tʰĩ̵,piojolouse19049,false,expert,Chacon2017,t ʰ   ĩ ̵,,Chacon2017
4103,4103,kʰẽperé,zancudomosquito25923,false,expert,Chacon2017,k ʰ   ẽ   p   e   r   e   -,,Chacon2017
4104,4104,kʰapʰi̵pi̵dí̵,hormigaant11459,false,expert,Chacon2017,k ʰ   a   p ʰ   i ̵   p   i ̵   d   i ̵,,Chacon2017
4105,4105,méa,montebush14669,false,expert,Chacon2017,m   e   a,,Chacon2017
4106,4106,pakʰuɾú,arboltree26040,false,expert,Chacon2017,p   a   k ʰ   u   ɾ   u   -   -,,Chacon2017
4107,4107,kʰetúa,hojadearboltreeleaf11165,false,expert,Chacon2017,k ʰ   e   t   u   a,,Chacon2017
4108,4108,nétʰa,semillaseed22076,false,expert,Chacon2017,n   e   t ʰ   a,,Chacon2017
4109,4109,pe,maizcornmaize14234,false,expert,Chacon2017,p   e   -   -   -   -,,Chacon2017
4110,4110,ʧʰãsõ,yucamanioc25891,false,expert,Chacon2017,ʧ ʰ   ã   -   s   õ,,Chacon2017
4111,4111,ʧíhõ,tabacotobacco27120,false,expert,Chacon2017,-   -   -   -   ʧ   i   h   õ,,Chacon2017
4112,4112,ʧʰogoɾo,camotebatatasweetpotato3551,false,expert,Chacon2017,ʧ ʰ   o   g   o   ɾ   o,,Chacon2017
4113,4113,kʰãʧí,achiotebijaachiote171,false,expert,Chacon2017,k ʰ   ã   -   ʧ   i,,Chacon2017
4114,4114,pʰiɗá,ajichilipepper577,false,expert,Chacon2017,p ʰ   i   ɗ   a   -,,Chacon2017
4115,4115,ɓegó,cocacoca5259,false,expert,Chacon2017,ɓ   e   g   o,,Chacon2017
4116,4116,pʰatá,platanoplantain26671,false,expert,Chacon2017,p ʰ   a   t   a   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
